review_card_id,lesson_id,course_id,grade_level,title,source,lesson_source_hash,review_card_hash,course_source,course_source_hash,lesson_course_basis_hash,review_basis_hash,card_status,queue_source_status,complete_disposition_status,complete_disposition_decision,visual_status,grade_language_status,progression_status,open_queue_rows,duplicate_status,duplicate_cluster_count,duplicate_placement_count,within_lesson_duplicate_groups,duplicate_cluster_ids,standards_status,standards_evidence_map_status,standards_dossier_count,standards_pending_edges,standards_approved_edges,standards_rejected_edges,standards_needing_exact_benchmark,standards_frameworks,standards_candidate_codes,standards_edge_ids,prior_interaction_classification,assessor_tasks
S244-RC-g4v-02-02,g4v-02-02,measure-problems-g4,4,Converting Time,content/courses/measure-problems-g4/lessons/g4v-02-02.json,251f28e6fd25d6e35d689c9fd85dfc7a7a5f0101ee337040d8d9e9bc80dfcf98,be15200fa05141d59aa4bc24c263cb15edeaae937af9127b1165d812e7fe8793,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,49e20ce165c9db24c971e0765fc90ee3cb2725d1e982d6fbda5f902c395a5e48,f550f498939c5822b484ea3aa97045f0c06c23d889c01d72933be295b59228a8,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-02-03,g4v-02-03,measure-problems-g4,4,Distance Problems,content/courses/measure-problems-g4/lessons/g4v-02-03.json,b29cf0f4c6da0e5ad6b2adaed5bb70ab0abf47071ada9443507f8c0b0743bb9d,c45a2c11eae9d60b43eaf8efc999efbc6db4614179b7d320c06af3d877138cfb,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,87777b51aa73a768448946919fde9f83ed95419878046013d2ea966a9ca98b24,6eaefc8c87abfe78d76f26138b0735a6ded1e8f40859980f07af7fbcc0f0ca7d,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-02-04,g4v-02-04,measure-problems-g4,4,Time Interval Problems,content/courses/measure-problems-g4/lessons/g4v-02-04.json,19b10731a7cc7be4ebbd7e4c43f09ca2d3302afcf5b9292847ce446138801ff7,f90ac82b15083d4ac3778a665c228238f0b90d8843dcd5925cfe4ab8083cc35d,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,8598aadf3522348c2270a8617ca4de2bbfa4766b34aa1d21bea177a67b4152f4,784a30ed92f5a03c1b5bf5aef782ac88fbb690f7a2d078d176b795403e1ce54b,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-03-01,g4v-03-01,measure-problems-g4,4,Money Problems,content/courses/measure-problems-g4/lessons/g4v-03-01.json,97e5988a32d37090c79e29304cb7aa41bca3531bba4588de260b5bc1bbd1e755,46d35af4cf91d51f9218e1faaa5e72cdb54c5b982048d1b3bc29f0e79d3be396,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,48a1bf33a5f97b59abf12b45150b477bb59444a21c3cc03512c31cf410ae4107,69a225688d6ec225cf33d9575db840c48de5a9278de58888dc79ebbf8a6105ba,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-03-02,g4v-03-02,measure-problems-g4,4,Problems with Fractions of a Unit,content/courses/measure-problems-g4/lessons/g4v-03-02.json,9bfbf49215db66f3da5c2f709305b44d842398374961e2238e2177149b36e2d7,3fa9953603c0ac6449a10ba3488a6001359fc9529ef1dc318339ecf4447a0181,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,53bbb9651737a59ae9dd02f90d52aa66b89f476235c87dbf3f61d9c0393d4fa1,0e503fa2827a2d04ab004c305173c368a2ff7287a9a407a3cb569f60bc6d04d2,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-03-03,g4v-03-03,measure-problems-g4,4,Multi-Step Measurement,content/courses/measure-problems-g4/lessons/g4v-03-03.json,a9fe82f0d3ad9a29b9e2828c0e0ca91e01ba715a0425a1b57dd260ba908937fd,ec1965a28bdaa2fd1eb03b14883a9927ee362cb38ef05dc877a0c58a026b9784,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,99e98304398fb87d454445f66e1186d4cacf9e4e54d21b9298c77294e3795ec2,f82d612d6ab2fea732cc019967bfa2a7735ea64c856b5853e3c36be433d482ea,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4v-03-04,g4v-03-04,measure-problems-g4,4,Diagrams for Measurement Problems,content/courses/measure-problems-g4/lessons/g4v-03-04.json,23be14a7f4f6ca69e6f0f1daf7e2204f9f7de8fc8897455b954a98a20e0ffe84,ae66169b3dfbba548f25af8ff9a07e18a32562c8f951f30808c0ce8ba1ea1104,content/courses/measure-problems-g4/course.json,7a5695c5402e7eab8c7f370bf3f26db690460a1aef54fbcfe47cb34faadb398c,4bffb0964779d816d027b9a285f254149ec9b94a30ab5613bbe6c87fb063d9fe,4feab28549cccf15701069f0c9b8a763dabb5b14b6e7161a4e7ec23b9d009eef,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-01-01,g4x-01-01,fraction-multiply-g4,4,A Fraction Added Again and Again,content/courses/fraction-multiply-g4/lessons/g4x-01-01.json,2f3fe8781e71241d0a32377274ffce25693599da0f2c7b38bac3015efccdaa40,759c8e4f3d437dedf9e8e75a74ae0e41a92af3a7964061679d50c267c3d33c90,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,ce99ea1ef92cc461d6dc338483494f95809612861347313b9ec13b996a134456,7193a3651635b44c8f5d7f996a20f1ae759735e332e3125ff22ab2d86cfa16b5,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-01-02,g4x-01-02,fraction-multiply-g4,4,Writing It as Multiplication,content/courses/fraction-multiply-g4/lessons/g4x-01-02.json,aa36c66546365c2c52242690acbec000d493fa4cee9a154843e0cfb80c54f8cd,612504c57c4b1bd7ec21be6a635749d04b5912b55c11931222eb9d074fae1386,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,59f280df3fceb39af99c9a4d17322fa7bee78e90b20355b3f9182666c75a83f2,49e01ed5c134311702f9a05adcbd4c70901cfedb65b80ffb0bf590275149b40b,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-01-03,g4x-01-03,fraction-multiply-g4,4,Multiples of a Unit Fraction,content/courses/fraction-multiply-g4/lessons/g4x-01-03.json,b48d80d2c65fa277f777d1755560cef2dc2c8ec65aabc594d553721dc808bd5a,794e6a0557b03e09f0909a71061f170ab36a7abdce97420979769f3650465a98,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,a1bfb63ed92a3e78ed274ed6904368294e051d46b60b5f16feb70d73f239a393,42d8c408900113bda3bde1bb9dcd3f2daf00d716f568470df3a21b1cae8326a1,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-01-04,g4x-01-04,fraction-multiply-g4,4,n × a/b,content/courses/fraction-multiply-g4/lessons/g4x-01-04.json,f787b67f59b2725f59a30934444a87624fbdf50b671809a0a5886c6d55662346,735d9d4cff66e1188aa92bb77d14b08f754b30a5640c32b5bf891b61bcb5ecf3,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,a6e1afcb0775fc27b67a4de1b9b5caf5b52e8a83bbce4a5f93e871f61844067f,05cfb11eaa4b08a717bfaf666138389287c4844420836f8fd44083d7217fd855,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-02-01,g4x-02-01,fraction-multiply-g4,4,On the Number Line,content/courses/fraction-multiply-g4/lessons/g4x-02-01.json,ce4fbf03bcdaf915051561b926570cd39c26f5d43e80b99e810304330db8ce80,9fda969929518baaaebc35a0f185e24ea2e8d163ee6617fc7a315744d3085835,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,6f31c869a6f514bd530d5bd6f238196ecd85d3dbdd9ff80f5e1356547bc8dcd9,147afb43df0a36cd5941a120ba4bf3fc18b21fe360a772f465dd05ba24aae38f,PENDING_ASSESSOR,STALE_SOURCE_SEAL,MISSING_REQUIRED_OPEN_QUEUE_ROW,,MISSING_REQUIRED_OPEN_QUEUE_ROW,MISSING_REQUIRED_OPEN_QUEUE_ROW,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,COMPLETE_LESSON_DISPOSITION VISUAL_FIRST_DISPOSITION GRADE_LANGUAGE_REVIEW STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-02-02,g4x-02-02,fraction-multiply-g4,4,Using an Area Model,content/courses/fraction-multiply-g4/lessons/g4x-02-02.json,ad491e3b4956e0b4d70220a13741976f79e3a43348c528f7836048f616fbb020,f521b7064f7b7f4e10d56e2dd42e30c6a6f8e6cf48899ae963c5f780c31db782,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,3637431b0b98e1c4181eea3a2fdc56d6649d9d3c611c84d4d6f31c4257d9e495,76ab8a762d287c341d21c7475a2d518ae0d010f18adc5962a3edd35df982fed1,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-02-03,g4x-02-03,fraction-multiply-g4,4,Products Greater Than One,content/courses/fraction-multiply-g4/lessons/g4x-02-03.json,a22283dc3dae8fccae7f3e7609369cefc7d4b333401cc229e7546b374f64588e,f6b163b6b6918cc1bd9894d0d4179e39485fc307f17fb36664b2f3401170153a,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,f3e5c0c96910db9f0322f17c3aedbfecabdb2b28705ab353c3610459411b2074,00b65c9bdad2bf1e3d76607c39172c5f8a2d3b8d7a38225a663ecc62b2b1a9ab,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-02-04,g4x-02-04,fraction-multiply-g4,4,Writing the Answer as a Mixed Number,content/courses/fraction-multiply-g4/lessons/g4x-02-04.json,c11b34de8ad88288429ad75fd983ca12f6db1284c38f2c86fd4fc1dfb15f4e30,ad66faa93c49ce88ac185bd10102a87e8639780e4d4b35aaa650aa4f9e2a2fda,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,db7fcfdb8c8532322c7efa4bb63bc33d4b19df7cab31cbebfb6e5e6defaf4a43,b622704ae5cad96605fefbbdc7af8a38bd05b5ee176c8733eb6ef81bdeca2b2a,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-03-01,g4x-03-01,fraction-multiply-g4,4,Word Problems: Equal Groups,content/courses/fraction-multiply-g4/lessons/g4x-03-01.json,7cf33590e7ce1f9ed9a80cb206b10788e5bb4a768fc7e6c6fd6c6157c3bb3e6c,8430f528e898efa7feda019945206eb8624492de7e19aec855600da2ea86ac9e,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,520b3151dbb06570d359e376b5d09ee1e7ff7ad288a28c230bc97e5aa8d585d3,4ae5ffbce136aebf994e0e1f1a1a824db08c9675c95ead49e4d9b5b387b27c74,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-03-02,g4x-03-02,fraction-multiply-g4,4,Word Problems: Recipes,content/courses/fraction-multiply-g4/lessons/g4x-03-02.json,6d240617d4b68c71166852b35b7752a988eec98216e009ac24e62fd8b4a414e5,652d04ae58e0c50618d0cd303b972494ae5cccfb54b86d959eb50d4a27cbea0d,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,7a8126b68b6d6481e329fa24e60ef7f57d851f29b02fbad7a2adb6a780deb000,8accfe6ba0046c9161fa5e1948dec3c15aaf761e14e011ea88278b1f23527bbd,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-03-03,g4x-03-03,fraction-multiply-g4,4,Word Problems: Distance,content/courses/fraction-multiply-g4/lessons/g4x-03-03.json,843398802a651848ae8b9b651c6283db6d1e45c4c86a2165647aaf1b5441cb43,7ebb24609f241bab96ba85aeb5ec9ce9c2acf685f81ae6501a223aa54dd55f08,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,b4bd47a53095f33f465f233a0ddf78df538cec4da3667da38e3b75e7e98cbd6e,b5e76254b2c435ffdb7ae432e8994ebf911f884240af6a9c2597685acef1c054,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g4x-03-04,g4x-03-04,fraction-multiply-g4,4,Estimating a Fraction Product,content/courses/fraction-multiply-g4/lessons/g4x-03-04.json,bd927ad784239145bdd22c5509c9fb3edf28d2d571d3225b6b9d420f41fd5fc3,22ab8f8950a4375f4631d1b7d1bf4829269426ef151a57cb4e6b8a2ba71b8c60,content/courses/fraction-multiply-g4/course.json,db67620b90060c8537b32c62946fcbc60a71465a0fbeda45935c844fe24b2990,4da157c126f42f2790df8f3220f22d51b95db8ade61ede1da4eb905c95d8ecd9,16f82e223c2cdac8044a078e3eb80a4c73389bceb856340a3658de6ccf92d2d7,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g5d-01-01,g5d-01-01,decimal-fluency-g5,5,Adding Decimals with a Model,content/courses/decimal-fluency-g5/lessons/g5d-01-01.json,4cf544df7ab2cf035dac7fae9e81884486d1b7cbcbe75956ecb523b78f68cee5,6a113d4d17e8755d4d186c30cbc1e465a5cbc18db4efe8ab43b4fe32ba54bfc6,content/courses/decimal-fluency-g5/course.json,69131e87836b8f3e0b9e8fed5730a8752eeba9c24c43c4995f20d72ee803b9e7,0c4260e67d78bc2029a2718ce4a70333421bc333b3fbda0f963b482593befed6,fee054ff1d459cdd9c09dca23906153f9b12c4aa163785c0a0257c2c3d88977e,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g5d-01-02,g5d-01-02,decimal-fluency-g5,5,Lining Up the Decimal Point,content/courses/decimal-fluency-g5/lessons/g5d-01-02.json,67bea91fbb354ac665bd921f5dab8020387c81036cf318449c922846f7ffa1d8,227a57a04f0836ad1cb8c5f0e5f02cec268769f4a780e864b7d3a12aeaf7af99,content/courses/decimal-fluency-g5/course.json,69131e87836b8f3e0b9e8fed5730a8752eeba9c24c43c4995f20d72ee803b9e7,d933bfd64b51c72b908f1420f41a4f3b2f0fc985a2c06768333c8a704fa7f58d,f16d94767efe2c89b18a7af2306d82392b6cbe74ecf4a440735e7fcd84fbc3f0,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g5d-01-03,g5d-01-03,decimal-fluency-g5,5,Adding with Different Lengths,content/courses/decimal-fluency-g5/lessons/g5d-01-03.json,f2da05b98eaad676ad44549cbc32323258404a15d57917a8b4155b53da0a50e4,41be95995e48a9a54477308f65cc41b9fd5cf8a503f823812f3ebd389ce1cca5,content/courses/decimal-fluency-g5/course.json,69131e87836b8f3e0b9e8fed5730a8752eeba9c24c43c4995f20d72ee803b9e7,41813ad673997aa4b146a4feef92e8931f0548a5c4cf2cca6011683b76c54050,bd4587fd3d33da0f8b36403eacb65a5452eb84fff85caf2d19922b5fb0bec1d2,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
S244-RC-g5d-01-04,g5d-01-04,decimal-fluency-g5,5,Subtracting Decimals,content/courses/decimal-fluency-g5/lessons/g5d-01-04.json,cff655fdd697e144c718516e235c013c452f782552ea3a343b93d87ad1cb75b1,e32fb49755a38099341bb6cf6bdc5b12ff8b54728a3cec2ba6fd12a203c9b686,content/courses/decimal-fluency-g5/course.json,69131e87836b8f3e0b9e8fed5730a8752eeba9c24c43c4995f20d72ee803b9e7,58f3428d568c136e355a099cd631e80bfa9e7e830bddd2c47d5b7122b889002d,0659703b59e3500f626d4c092739435decaacb4811bb9095649215a3c5aa5f66,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,NO_CANDIDATE_DOSSIER,MISSING_CANDIDATE_EVIDENCE,0,0,0,0,0,,,,KEEP,STANDARDS_EVIDENCE_MAPPING
